date,HO1,HO2,HO3,HO4,HO5,HO6,HO7,HO8,HO9,HO10,HO11,HO12,HO13,HO14,HO15
2000-02-01,0.7915421960448956,0.62809799366798,0.5317512407175612,0.514634939769443,0.4971259041344473,0.4788384905282125,0.4608253668531175,0.43499258795259405,0.4219580420404834,0.41732220922186364,0.4053310904322944,0.4051574527560248,0.3810182382769509,0.3721979395780405,0.37907280798542675
2000-02-02,0.7745197832267258,0.617794024319163,0.5229952122767291,0.5066884286982438,0.4904468184047859,0.47271697573452787,0.4553238387537086,0.4301600932342974,0.4176174512090196,0.4133699262281463,0.4017987933479172,0.4015708550079474,0.37752380307493494,0.36865981623457245,0.3753426942537128
2000-02-03,0.7988228665876068,0.6253443466868307,0.5277282006231249,0.5133760865304411,0.493941688844725,0.47800717370437873,0.4611149209636127,0.4305004097637548,0.42419410398396484,0.4172574176973765,0.4081064667128766,0.4015708550079474,0.37752380307493494,0.36865981623457245,0.3753426942537128
2000-02-04,0.8078467962743473,0.637247207831154,0.5367208784812767,0.5184114994864486,0.500853765937049,0.48208818356683514,0.4639380735409409,0.4382596266353862,0.4254436680112044,0.42075616001968363,0.408674157315723,0.4075912155136487,0.3824534527349217,0.37301928963991704,0.37927263550676854
2000-02-07,0.7773910335815978,0.6285421302778429,0.5333289034996931,0.5166018979553834,0.5002324556366153,0.4818614607966986,0.4637209079580695,0.43805543671771163,0.425246368427956,0.420885743068658,0.40880031078302215,0.4077193082903658,0.3825782539921366,0.373145651187898,0.37940585385432973
2000-02-08,0.7469352708888483,0.614152104118288,0.5240995762242214,0.5081833169195585,0.49231074930608676,0.47453075789561966,0.4566992207785608,0.4314532960462359,0.41886701523625924,0.4146009651934025,0.4026818676190115,0.4015068086195889,0.37652539301721616,0.36701711611081944,0.372944763997611
2000-02-09,0.7649831302623294,0.6288086122437606,0.5347488000036118,0.5176247162120724,0.500853765937049,0.48208818356683514,0.4639380735409409,0.4382596266353862,0.4254436680112044,0.42108011764211956,0.4089895409839709,0.40791144745544133,0.3827654558779588,0.3733351935098695,0.3796056813756716
2000-02-10,0.7635475050848934,0.6375136897970716,0.5424793476360582,0.5245484090265825,0.5069115413662767,0.48647149045614013,0.4674127228668834,0.44084603225926333,0.4272851307881891,0.42257032270532446,0.4101249221896636,0.4087440505041021,0.38326466090681827,0.373524735831841,0.37947246302811033
2000-02-11,0.7612915226632082,0.6371583805091814,0.5417693993840987,0.5234469124424559,0.505435929402747,0.48503557957860916,0.4660373408420312,0.43955282944732477,0.4260355667609495,0.42101532611763237,0.4086110805820734,0.4072069371834976,0.38176704582024,0.372008397256069,0.37787384285737585
2000-02-14,0.7491912533105334,0.6209918079101753,0.5341177348907591,0.5201424226900762,0.5060572397031805,0.4935754705870826,0.47421724446352065,0.44724398301306456,0.43346718439663756,0.4257451074051958,0.40690800877353434,0.39715165421120924,0.3716581439858368,0.3624049196095129,0.370413615393948
2000-02-15,0.7737130405890829,0.6499935410026302,0.5531823950903375,0.535229012803205,0.5162719586342045,0.4955332847146872,0.4757283425464213,0.4486648187659854,0.43484009932905676,0.4300304194263906,0.4174327201401678,0.41622816172816474,0.389934801975139,0.37932247505737104,0.3852306649985148
2000-02-16,0.782000546379518,0.6563059604239638,0.5591279655911612,0.5419173609005651,0.5232060142446762,0.5021685447656447,0.48207908498332747,0.45463615936662166,0.44060999208251833,0.43574942757351504,0.4230867265080814,0.4220914686326114,0.39565194002475784,0.38509562929553226,0.39127673215026615
2000-02-17,0.7668067857637203,0.6434954621865513,0.5491100865281294,0.5328115375872917,0.515090017336965,0.49440227447872853,0.4746458296310396,0.4498862293433883,0.433856594882444,0.42957549832377845,0.4230867265080814,0.4220914686326114,0.39565194002475784,0.38509562929553226,0.39127673215026615
2000-02-18,0.7636192835366299,0.6388539773179235,0.543816085397259,0.5275736746194795,0.5099682717155939,0.48987823353489396,0.4698106052756679,0.4444577378882644,0.43110278243192823,0.4256761745871027,0.4132564654365952,0.4118973100373802,0.3857119159157615,0.37505821340418366,0.38076481994324407
2000-02-22,0.7637255336108663,0.6398751039890216,0.5451192241371656,0.5296688198066044,0.5128049308289687,0.49296966151318095,0.4739963218818106,0.4477148327613388,0.4342499966610891,0.4294455208658893,0.4168544694889039,0.41562850534020995,0.3893500946746099,0.3787320388284682,0.3846123172216312
2000-02-23,0.7777505434100641,0.6474871391735711,0.5505761176105244,0.5318445475009264,0.5141444642991734,0.49651349358585134,0.4770273580448794,0.4502255100593335,0.43634813948052964,0.43152516019211634,0.41858922144269556,0.4170943320663216,0.39077937918701455,0.38017532738800847,0.38612383400956907
2000-02-24,0.7897568017987714,0.6544493664765128,0.5530195027478492,0.5350678477888108,0.5161143664612392,0.49538248334989277,0.47558400749103713,0.4485291064796073,0.43470896540284176,0.4299004419685014,0.41698296963362924,0.4154286198775584,0.39077937918701455,0.38017532738800847,0.38612383400956907
2000-02-25,0.8098380658294411,0.6602048077136112,0.5539968568027791,0.5348261002672194,0.515090017336965,0.4932712642427699,0.47320247907719726,0.44595057303842345,0.43188958598921845,0.4267809829791608,0.41389896616022176,0.4122304524751329,0.38603675330494436,0.375386233531352,0.38110834648595715
